Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29063582420349	6.05466E+00	1.12251E-01	4.73767E-02	1.21840E-01	22.8826	0
7.91234E+03	10	3.29063582420349	7.58844E+00	1.11828E-01	3.72697E-02	1.17875E-01	18.432	0
6.26052E+03	10	3.29063582420349	9.16341E+00	1.11553E-01	2.91348E-02	1.15295E-01	14.6372	0
4.95354E+03	10	3.29063582420349	1.08089E+01	1.11499E-01	2.32391E-02	1.13895E-01	11.7733	0
3.91941E+03	10	3.29063582420349	1.25323E+01	1.11519E-01	1.80575E-02	1.12972E-01	9.19767	0
3.10117E+03	10	3.29063582420349	1.43198E+01	1.11553E-01	1.40749E-02	1.12438E-01	7.19111	0
2.45375E+03	10	3.29063582420349	1.62407E+01	1.11632E-01	1.08290E-02	1.12156E-01	5.54071	0
1.94149E+03	10	3.29063582420349	1.78685E+01	1.11713E-01	8.45375E-03	1.12033E-01	4.32753	0
1.53618E+03	10	3.29063582420349	1.96383E+01	1.11872E-01	6.35719E-03	1.12053E-01	3.25236	0
1.21547E+03	10	3.29063582420349	2.15511E+01	1.12020E-01	4.76897E-03	1.12121E-01	2.43775	0
9.61725E+02	10	3.29063582420349	2.30488E+01	1.12099E-01	3.49613E-03	1.12154E-01	1.78635	0
7.60950E+02	10	3.29063582420349	2.46627E+01	1.12291E-01	2.46316E-03	1.12318E-01	1.2566	0
6.02090E+02	10	3.29063582420349	2.64617E+01	1.12477E-01	1.64219E-03	1.12489E-01	0.836475	0
4.76394E+02	10	3.29063582420349	2.84279E+01	1.12665E-01	9.64033E-04	1.12669E-01	0.490246	0
3.76939E+02	10	3.29063582420349	3.06748E+01	1.12888E-01	4.31906E-04	1.12889E-01	0.219211	0
2.98247E+02	10	3.29063582420349	3.32202E+01	1.13086E-01	-2.21515E-05	1.13086E-01	-0.0112232	0
2.35983E+02	10	3.29063582420349	3.68004E+01	1.14210E-01	-3.31848E-04	1.14210E-01	-0.166478	0
1.86718E+02	10	3.29063582420349	4.01749E+01	1.14462E-01	-6.14362E-04	1.14464E-01	-0.307526	0
1.47738E+02	10	3.29063582420349	4.33679E+01	1.14744E-01	-8.15258E-04	1.14747E-01	-0.407082	0
1.16895E+02	10	3.29063582420349	4.71764E+01	1.14999E-01	-9.72024E-04	1.15003E-01	-0.48428	0
9.24915E+01	10	3.29063582420349	4.86475E+01	1.15171E-01	-1.00760E-03	1.15176E-01	-0.501253	0
7.31824E+01	10	3.29063582420349	5.01615E+01	1.15400E-01	-1.08279E-03	1.15405E-01	-0.537586	0
5.79045E+01	10	3.29063582420349	5.18702E+01	1.15634E-01	-1.08137E-03	1.15639E-01	-0.535796	0
4.58160E+01	10	3.29063582420349	5.28878E+01	1.15779E-01	-1.32201E-03	1.15787E-01	-0.654198	0
3.62512E+01	10	3.29063582420349	5.39530E+01	1.16000E-01	-1.07341E-03	1.16005E-01	-0.530173	0
2.86832E+01	10	3.29063582420349	5.51439E+01	1.16134E-01	-1.10690E-03	1.16139E-01	-0.546083	0
2.26951E+01	10	3.29063582420349	5.63485E+01	1.16302E-01	-1.02971E-03	1.16307E-01	-0.507266	0
1.79572E+01	10	3.29063582420349	5.76435E+01	1.16396E-01	-1.00552E-03	1.16400E-01	-0.494958	0
1.42083E+01	10	3.29063582420349	5.90557E+01	1.16579E-01	-9.89237E-04	1.16584E-01	-0.486173	0
1.12421E+01	10	3.29063582420349	6.06468E+01	1.16706E-01	-9.46316E-04	1.16710E-01	-0.464574	0
8.89514E+00	10	3.29063582420349	6.18188E+01	1.16817E-01	-9.00891E-04	1.16821E-01	-0.441855	0
7.03814E+00	10	3.29063582420349	6.31184E+01	1.16943E-01	-8.95502E-04	1.16946E-01	-0.43874	0
5.56882E+00	10	3.29063582420349	6.45237E+01	1.17066E-01	-8.65972E-04	1.17069E-01	-0.423827	0
4.40624E+00	10	3.29063582420349	6.60710E+01	1.17136E-01	-8.60113E-04	1.17139E-01	-0.420708	0
3.48637E+00	10	3.29063582420349	6.78036E+01	1.17225E-01	-9.24790E-04	1.17228E-01	-0.452	0
2.75853E+00	10	3.29063582420349	6.97889E+01	1.17324E-01	-8.60747E-04	1.17327E-01	-0.420342	0
2.18265E+00	10	3.29063582420349	7.20813E+01	1.17425E-01	-8.80653E-04	1.17428E-01	-0.429694	0
1.72698E+00	10	3.29063582420349	7.47535E+01	1.17508E-01	-9.10581E-04	1.17512E-01	-0.443981	0
1.36645E+00	10	3.29063582420349	7.78981E+01	1.17573E-01	-9.65899E-04	1.17577E-01	-0.470691	0
1.08118E+00	10	3.29063582420349	8.16622E+01	1.17699E-01	-1.04238E-03	1.17704E-01	-0.507415	0
8.55468E-01	10	3.29063582420349	8.62256E+01	1.17786E-01	-1.08745E-03	1.17791E-01	-0.528964	0
6.76875E-01	10	3.29063582420349	9.17544E+01	1.17911E-01	-1.16669E-03	1.17916E-01	-0.566906	0
5.35567E-01	10	3.29063582420349	9.84918E+01	1.18053E-01	-1.25738E-03	1.18060E-01	-0.610233	0
4.23759E-01	10	3.29063582420349	1.06794E+02	1.18180E-01	-1.36793E-03	1.18188E-01	-0.663167	0
3.35293E-01	10	3.29063582420349	1.17060E+02	1.18332E-01	-1.51070E-03	1.18342E-01	-0.731431	0
2.65295E-01	10	3.29063582420349	1.25706E+02	1.18541E-01	-1.59220E-03	1.18552E-01	-0.769532	0
2.09910E-01	10	3.29063582420349	1.36288E+02	1.18739E-01	-1.74754E-03	1.18752E-01	-0.84319	0
1.66088E-01	10	3.29063582420349	1.49418E+02	1.18883E-01	-1.92033E-03	1.18899E-01	-0.925423	0
1.31415E-01	10	3.29063582420349	1.65835E+02	1.19055E-01	-2.19816E-03	1.19075E-01	-1.05775	0
1.03980E-01	10	3.29063582420349	1.86255E+02	1.19190E-01	-2.41363E-03	1.19214E-01	-1.1601	0
8.22724E-02	10	3.29063582420349	1.99411E+02	1.19512E-01	-2.80034E-03	1.19544E-01	-1.34228	0
6.50968E-02	10	3.29063582420349	2.15796E+02	1.19822E-01	-3.26182E-03	1.19867E-01	-1.55933	0
5.15068E-02	10	3.29063582420349	2.36272E+02	1.20164E-01	-3.68208E-03	1.20221E-01	-1.75511	0
4.07539E-02	10	3.29063582420349	2.61919E+02	1.20579E-01	-4.25597E-03	1.20654E-01	-2.02148	0
3.22459E-02	10	3.29063582420349	2.94131E+02	1.21087E-01	-4.89250E-03	1.21186E-01	-2.31376	0
2.55141E-02	10	3.29063582420349	3.34549E+02	1.21615E-01	-5.73878E-03	1.21751E-01	-2.70167	0
2.01876E-02	10	3.29063582420349	3.85461E+02	1.22383E-01	-6.68873E-03	1.22566E-01	-3.12833	0
1.59731E-02	10	3.29063582420349	4.49509E+02	1.23164E-01	-7.69512E-03	1.23404E-01	-3.57512	0
1.26385E-02	10	3.29063582420349	5.30254E+02	1.24206E-01	-8.85361E-03	1.24521E-01	-4.07725	0
1.00000E-02	10	3.29063582420349	6.32006E+02	1.25402E-01	-1.00964E-02	1.25808E-01	-4.6031	0
