Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.33247923851013	6.07391E+00	1.16222E-01	4.95163E-02	1.26331E-01	23.0763	0
7.91234E+03	10	3.33247923851013	7.59832E+00	1.14576E-01	3.86352E-02	1.20914E-01	18.6342	0
6.26052E+03	10	3.33247923851013	9.17403E+00	1.13515E-01	3.01191E-02	1.17443E-01	14.86	0
4.95354E+03	10	3.33247923851013	1.08081E+01	1.12920E-01	2.39303E-02	1.15428E-01	11.9652	0
3.91941E+03	10	3.33247923851013	1.25190E+01	1.12620E-01	1.86642E-02	1.14156E-01	9.40992	0
3.10117E+03	10	3.33247923851013	1.43368E+01	1.12456E-01	1.45835E-02	1.13397E-01	7.389	0
2.45375E+03	10	3.33247923851013	1.62480E+01	1.12393E-01	1.13016E-02	1.12959E-01	5.74206	0
1.94149E+03	10	3.33247923851013	1.78737E+01	1.12416E-01	8.83246E-03	1.12763E-01	4.49246	0
1.53618E+03	10	3.33247923851013	1.96408E+01	1.12476E-01	6.71447E-03	1.12676E-01	3.41634	0
1.21547E+03	10	3.33247923851013	2.15783E+01	1.12582E-01	5.13755E-03	1.12699E-01	2.61281	0
9.61725E+02	10	3.33247923851013	2.30466E+01	1.13261E-01	3.99324E-03	1.13331E-01	2.01924	0
7.60950E+02	10	3.33247923851013	2.47007E+01	1.13386E-01	2.97127E-03	1.13425E-01	1.50109	0
6.02090E+02	10	3.33247923851013	2.64532E+01	1.13537E-01	2.18539E-03	1.13558E-01	1.10271	0
4.76394E+02	10	3.33247923851013	2.84671E+01	1.13673E-01	1.56085E-03	1.13684E-01	0.786681	0
3.76939E+02	10	3.33247923851013	3.06747E+01	1.13831E-01	1.02930E-03	1.13836E-01	0.518075	0
2.98247E+02	10	3.33247923851013	3.32278E+01	1.13956E-01	6.14281E-04	1.13957E-01	0.308851	0
2.35983E+02	10	3.33247923851013	3.68282E+01	1.14892E-01	3.16155E-04	1.14892E-01	0.157664	0
1.86718E+02	10	3.33247923851013	4.01838E+01	1.15067E-01	3.07399E-05	1.15067E-01	0.0153064	0
1.47738E+02	10	3.33247923851013	4.33731E+01	1.15230E-01	-2.01621E-04	1.15230E-01	-0.100252	0
1.16895E+02	10	3.33247923851013	4.71887E+01	1.15415E-01	-4.15558E-04	1.15416E-01	-0.206296	0
9.24915E+01	10	3.33247923851013	4.86569E+01	1.15269E-01	-1.41000E-04	1.15269E-01	-0.0700857	0
7.31824E+01	10	3.33247923851013	5.01792E+01	1.15388E-01	-2.01298E-04	1.15388E-01	-0.0999541	0
5.79045E+01	10	3.33247923851013	5.18755E+01	1.15476E-01	-2.82280E-04	1.15477E-01	-0.140059	0
4.58160E+01	10	3.33247923851013	5.28913E+01	1.15528E-01	-3.09825E-04	1.15529E-01	-0.153656	0
3.62512E+01	10	3.33247923851013	5.39380E+01	1.15588E-01	-2.89671E-04	1.15588E-01	-0.143587	0
2.86832E+01	10	3.33247923851013	5.51555E+01	1.15277E-01	-7.10055E-04	1.15279E-01	-0.352913	0
2.26951E+01	10	3.33247923851013	5.63573E+01	1.15549E-01	-6.07055E-04	1.15550E-01	-0.301011	0
1.79572E+01	10	3.33247923851013	5.76852E+01	1.15672E-01	-5.11366E-04	1.15673E-01	-0.253293	0
1.42083E+01	10	3.33247923851013	5.90629E+01	1.15808E-01	-5.13764E-04	1.15809E-01	-0.254182	0
1.12421E+01	10	3.33247923851013	6.06481E+01	1.15895E-01	-4.67362E-04	1.15896E-01	-0.231051	0
8.89514E+00	10	3.33247923851013	6.18358E+01	1.15508E-01	-4.38656E-04	1.15509E-01	-0.217587	0
7.03814E+00	10	3.33247923851013	6.31164E+01	1.15599E-01	-4.63336E-04	1.15600E-01	-0.229647	0
5.56882E+00	10	3.33247923851013	6.45236E+01	1.15599E-01	-4.38303E-04	1.15600E-01	-0.21724	0
4.40624E+00	10	3.33247923851013	6.60700E+01	1.15637E-01	-4.21507E-04	1.15638E-01	-0.208847	0
3.48637E+00	10	3.33247923851013	6.78172E+01	1.15703E-01	-4.80070E-04	1.15704E-01	-0.237728	0
2.75853E+00	10	3.33247923851013	6.97924E+01	1.15782E-01	-4.89789E-04	1.15783E-01	-0.242375	0
2.18265E+00	10	3.33247923851013	7.21001E+01	1.15880E-01	-5.11894E-04	1.15881E-01	-0.253099	0
1.72698E+00	10	3.33247923851013	7.47647E+01	1.15901E-01	-5.34047E-04	1.15902E-01	-0.264005	0
1.36645E+00	10	3.33247923851013	7.79131E+01	1.15966E-01	-6.04252E-04	1.15967E-01	-0.298543	0
1.08118E+00	10	3.33247923851013	8.16701E+01	1.16026E-01	-6.48863E-04	1.16028E-01	-0.320417	0
8.55468E-01	10	3.33247923851013	8.62437E+01	1.16130E-01	-7.01503E-04	1.16132E-01	-0.3461	0
6.76875E-01	10	3.33247923851013	9.17670E+01	1.16197E-01	-7.50055E-04	1.16199E-01	-0.369842	0
5.35567E-01	10	3.33247923851013	9.85001E+01	1.16297E-01	-8.55290E-04	1.16300E-01	-0.421367	0
4.23759E-01	10	3.33247923851013	1.06798E+02	1.16416E-01	-9.46128E-04	1.16420E-01	-0.46564	0
3.35293E-01	10	3.33247923851013	1.17069E+02	1.16556E-01	-1.05170E-03	1.16561E-01	-0.516974	0
2.65295E-01	10	3.33247923851013	1.25706E+02	1.16700E-01	-1.13588E-03	1.16706E-01	-0.557659	0
2.09910E-01	10	3.33247923851013	1.36297E+02	1.16871E-01	-1.33914E-03	1.16879E-01	-0.65648	0
1.66088E-01	10	3.33247923851013	1.49429E+02	1.16996E-01	-1.47345E-03	1.17005E-01	-0.721547	0
1.31415E-01	10	3.33247923851013	1.65805E+02	1.17135E-01	-1.67768E-03	1.17147E-01	-0.820568	0
1.03980E-01	10	3.33247923851013	1.86265E+02	1.17332E-01	-1.93642E-03	1.17348E-01	-0.945511	0
8.22724E-02	10	3.33247923851013	1.99424E+02	1.17530E-01	-2.28232E-03	1.17552E-01	-1.11249	0
6.50968E-02	10	3.33247923851013	2.15829E+02	1.17845E-01	-2.62668E-03	1.17874E-01	-1.27687	0
5.15068E-02	10	3.33247923851013	2.36268E+02	1.18088E-01	-3.02092E-03	1.18126E-01	-1.46542	0
4.07539E-02	10	3.33247923851013	2.61933E+02	1.18402E-01	-3.53157E-03	1.18455E-01	-1.70845	0
3.22459E-02	10	3.33247923851013	2.94123E+02	1.18818E-01	-4.11216E-03	1.18889E-01	-1.98215	0
2.55141E-02	10	3.33247923851013	3.34562E+02	1.19333E-01	-4.81367E-03	1.19430E-01	-2.30995	0
2.01876E-02	10	3.33247923851013	3.85457E+02	1.19975E-01	-5.58827E-03	1.20105E-01	-2.66683	0
1.59731E-02	10	3.33247923851013	4.49558E+02	1.20713E-01	-6.45523E-03	1.20885E-01	-3.06103	0
1.26385E-02	10	3.33247923851013	5.30248E+02	1.21624E-01	-7.46665E-03	1.21853E-01	-3.51305	0
1.00000E-02	10	3.33247923851013	6.32004E+02	1.22536E-01	-8.43127E-03	1.22826E-01	-3.93612	0
