Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.33332109451294	6.75034E+00	1.14942E-01	5.00942E-02	1.25384E-01	23.5485	0
7.91234E+03	10	3.33332109451294	8.27831E+00	1.13345E-01	3.91161E-02	1.19905E-01	19.0399	0
6.26052E+03	10	3.33332109451294	9.85621E+00	1.12422E-01	3.04594E-02	1.16475E-01	15.1597	0
4.95354E+03	10	3.33332109451294	1.14953E+01	1.11850E-01	2.41629E-02	1.14430E-01	12.1902	0
3.91941E+03	10	3.33332109451294	1.32003E+01	1.11533E-01	1.89322E-02	1.13128E-01	9.63389	0
3.10117E+03	10	3.33332109451294	1.50089E+01	1.11353E-01	1.47867E-02	1.12330E-01	7.56413	0
2.45375E+03	10	3.33332109451294	1.69378E+01	1.11279E-01	1.14856E-02	1.11870E-01	5.89288	0
1.94149E+03	10	3.33332109451294	1.85588E+01	1.11303E-01	9.00071E-03	1.11666E-01	4.62328	0
1.53618E+03	10	3.33332109451294	2.03254E+01	1.11347E-01	6.84608E-03	1.11558E-01	3.51835	0
1.21547E+03	10	3.33332109451294	2.22387E+01	1.11441E-01	5.24050E-03	1.11564E-01	2.69234	0
9.61725E+02	10	3.33332109451294	2.37324E+01	1.12013E-01	4.09292E-03	1.12088E-01	2.09264	0
7.60950E+02	10	3.33332109451294	2.53597E+01	1.12110E-01	3.04390E-03	1.12151E-01	1.55526	0
6.02090E+02	10	3.33332109451294	2.71437E+01	1.12241E-01	2.21418E-03	1.12262E-01	1.13013	0
4.76394E+02	10	3.33332109451294	2.91220E+01	1.12363E-01	1.56734E-03	1.12374E-01	0.799157	0
3.76939E+02	10	3.33332109451294	3.13550E+01	1.12507E-01	1.00776E-03	1.12511E-01	0.513205	0
2.98247E+02	10	3.33332109451294	3.39072E+01	1.12631E-01	5.62619E-04	1.12633E-01	0.286203	0
2.35983E+02	10	3.33332109451294	3.74778E+01	1.13613E-01	2.62165E-04	1.13613E-01	0.132211	0
1.86718E+02	10	3.33332109451294	4.08728E+01	1.13784E-01	-6.00577E-05	1.13784E-01	-0.0302419	0
1.47738E+02	10	3.33332109451294	4.40797E+01	1.13970E-01	-3.20922E-04	1.13971E-01	-0.161335	0
1.16895E+02	10	3.33332109451294	4.78833E+01	1.14220E-01	-5.94627E-04	1.14221E-01	-0.298279	0
9.24915E+01	10	3.33332109451294	4.93382E+01	1.14058E-01	-3.14211E-04	1.14059E-01	-0.157839	0
7.31824E+01	10	3.33332109451294	5.08634E+01	1.14214E-01	-4.01658E-04	1.14214E-01	-0.201493	0
5.79045E+01	10	3.33332109451294	5.25609E+01	1.14356E-01	-4.97292E-04	1.14357E-01	-0.249157	0
4.58160E+01	10	3.33332109451294	5.35619E+01	1.14476E-01	-5.52919E-04	1.14477E-01	-0.276737	0
3.62512E+01	10	3.33332109451294	5.46259E+01	1.14522E-01	-5.54957E-04	1.14523E-01	-0.277646	0
2.86832E+01	10	3.33332109451294	5.58425E+01	1.14350E-01	-9.43620E-04	1.14354E-01	-0.472796	0
2.26951E+01	10	3.33332109451294	5.70334E+01	1.14560E-01	-8.32018E-04	1.14563E-01	-0.416115	0
1.79572E+01	10	3.33332109451294	5.83243E+01	1.14773E-01	-7.69751E-04	1.14776E-01	-0.384261	0
1.42083E+01	10	3.33332109451294	5.97488E+01	1.14923E-01	-7.23543E-04	1.14925E-01	-0.360725	0
1.12421E+01	10	3.33332109451294	6.13428E+01	1.15010E-01	-6.77291E-04	1.15012E-01	-0.33741	0
8.89514E+00	10	3.33332109451294	6.25056E+01	1.14909E-01	-6.09252E-04	1.14911E-01	-0.30378	0
7.03814E+00	10	3.33332109451294	6.37976E+01	1.14941E-01	-5.82474E-04	1.14942E-01	-0.290349	0
5.56882E+00	10	3.33332109451294	6.52087E+01	1.15057E-01	-6.10351E-04	1.15059E-01	-0.303938	0
4.40624E+00	10	3.33332109451294	6.67519E+01	1.15163E-01	-5.65466E-04	1.15164E-01	-0.281329	0
3.48637E+00	10	3.33332109451294	6.84898E+01	1.15208E-01	-5.76008E-04	1.15209E-01	-0.286462	0
2.75853E+00	10	3.33332109451294	7.04738E+01	1.15301E-01	-5.53314E-04	1.15303E-01	-0.274951	0
2.18265E+00	10	3.33332109451294	7.27671E+01	1.15396E-01	-5.47893E-04	1.15398E-01	-0.272034	0
1.72698E+00	10	3.33332109451294	7.54717E+01	1.15448E-01	-5.57213E-04	1.15450E-01	-0.276537	0
1.36645E+00	10	3.33332109451294	7.85820E+01	1.15477E-01	-5.89950E-04	1.15478E-01	-0.292711	0
1.08118E+00	10	3.33332109451294	8.23414E+01	1.15558E-01	-6.14108E-04	1.15559E-01	-0.304484	0
8.55468E-01	10	3.33332109451294	8.69346E+01	1.15620E-01	-6.40272E-04	1.15622E-01	-0.317284	0
6.76875E-01	10	3.33332109451294	9.24387E+01	1.15685E-01	-6.93418E-04	1.15687E-01	-0.343428	0
5.35567E-01	10	3.33332109451294	9.91980E+01	1.15783E-01	-7.56543E-04	1.15785E-01	-0.374374	0
4.23759E-01	10	3.33332109451294	1.07475E+02	1.15872E-01	-8.39622E-04	1.15876E-01	-0.415163	0
3.35293E-01	10	3.33332109451294	1.17733E+02	1.15957E-01	-9.31726E-04	1.15961E-01	-0.460366	0
2.65295E-01	10	3.33332109451294	1.26397E+02	1.16117E-01	-1.01793E-03	1.16122E-01	-0.502263	0
2.09910E-01	10	3.33332109451294	1.36968E+02	1.16226E-01	-1.11917E-03	1.16232E-01	-0.551697	0
1.66088E-01	10	3.33332109451294	1.50105E+02	1.16321E-01	-1.28354E-03	1.16328E-01	-0.632202	0
1.31415E-01	10	3.33332109451294	1.66484E+02	1.16482E-01	-1.48351E-03	1.16491E-01	-0.729679	0
1.03980E-01	10	3.33332109451294	1.86944E+02	1.16553E-01	-1.72186E-03	1.16565E-01	-0.846383	0
8.22724E-02	10	3.33332109451294	2.00098E+02	1.16773E-01	-1.98119E-03	1.16790E-01	-0.97199	0
6.50968E-02	10	3.33332109451294	2.16473E+02	1.16927E-01	-2.32073E-03	1.16950E-01	-1.13703	0
