Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+05	10	3.30754399299622	5.73241E+00	5.61908E-02	4.29439E-01	4.33099E-01	82.5454	1
7.91682E+04	10	3.30754399299622	7.36877E+00	7.89986E-02	3.38921E-01	3.48006E-01	76.8793	1
6.26760E+04	10	3.30754399299622	9.01707E+00	9.50970E-02	2.67588E-01	2.83984E-01	70.4355	1
4.96195E+04	10	3.30754399299622	1.06857E+01	1.05397E-01	2.12773E-01	2.37446E-01	63.6485	1
3.92828E+04	10	3.30754399299622	1.23994E+01	1.10138E-01	1.67292E-01	2.00293E-01	56.6407	1
3.10995E+04	10	3.30754399299622	1.41465E+01	1.13406E-01	1.33550E-01	1.75204E-01	49.6634	1
2.46209E+04	10	3.30754399299622	1.59388E+01	1.15027E-01	1.05155E-01	1.55849E-01	42.4328	1
1.94919E+04	10	3.30754399299622	1.77952E+01	1.16279E-01	8.34631E-02	1.43132E-01	35.6702	1
1.54314E+04	10	3.30754399299622	1.97450E+01	1.22055E-01	6.79054E-02	1.39673E-01	29.0894	1
1.22168E+04	10	3.30754399299622	2.14554E+01	1.35489E-01	6.12995E-02	1.48711E-01	24.3435	1
9.67180E+03	10	3.30754399299622	2.40110E+01	1.20467E-01	4.32037E-02	1.27980E-01	19.7295	0
7.65699E+03	10	3.30754399299622	2.55525E+01	1.20613E-01	3.37096E-02	1.25235E-01	15.6149	0
6.06190E+03	10	3.30754399299622	2.71396E+01	1.20761E-01	2.63468E-02	1.23602E-01	12.3076	0
4.79910E+03	10	3.30754399299622	2.87905E+01	1.20666E-01	2.01548E-02	1.22338E-01	9.48254	0
3.79936E+03	10	3.30754399299622	3.05032E+01	1.20800E-01	1.53089E-02	1.21766E-01	7.22255	0
3.00788E+03	10	3.30754399299622	3.23110E+01	1.21047E-01	1.17392E-02	1.21615E-01	5.53925	0
2.38129E+03	10	3.30754399299622	3.42494E+01	1.21334E-01	8.82037E-03	1.21654E-01	4.1578	0
1.88522E+03	10	3.30754399299622	3.58973E+01	1.21615E-01	6.58261E-03	1.21793E-01	3.0982	0
1.49250E+03	10	3.30754399299622	3.76686E+01	1.21967E-01	4.79575E-03	1.22061E-01	2.25171	0
1.18158E+03	10	3.30754399299622	3.90930E+01	1.22286E-01	3.39521E-03	1.22333E-01	1.59038	0
9.35437E+02	10	3.30754399299622	4.06080E+01	1.22293E-01	2.31487E-03	1.22315E-01	1.08441	0
7.40569E+02	10	3.30754399299622	4.22535E+01	1.22600E-01	1.39726E-03	1.22608E-01	0.652964	0
5.86295E+02	10	3.30754399299622	4.40584E+01	1.22905E-01	6.77722E-04	1.22907E-01	0.315937	0
4.64159E+02	10	3.30754399299622	4.60679E+01	1.23102E-01	4.99619E-05	1.23102E-01	0.023254	0
3.67466E+02	10	3.30754399299622	4.83332E+01	1.23392E-01	-4.33829E-04	1.23393E-01	-0.201443	0
2.90916E+02	10	3.30754399299622	5.09287E+01	1.23723E-01	-7.99245E-04	1.23725E-01	-0.370124	0
2.30313E+02	10	3.30754399299622	5.45825E+01	1.24884E-01	-1.08636E-03	1.24889E-01	-0.498402	0
1.82335E+02	10	3.30754399299622	5.80230E+01	1.25219E-01	-1.35936E-03	1.25227E-01	-0.621966	0
1.44351E+02	10	3.30754399299622	6.12671E+01	1.25607E-01	-1.54983E-03	1.25617E-01	-0.706922	0
1.14280E+02	10	3.30754399299622	6.51260E+01	1.26019E-01	-1.73467E-03	1.26031E-01	-0.788633	0
9.04736E+01	10	3.30754399299622	6.66051E+01	1.26138E-01	-1.45539E-03	1.26146E-01	-0.661054	0
7.16263E+01	10	3.30754399299622	6.81451E+01	1.26315E-01	-1.38542E-03	1.26322E-01	-0.628396	0
5.67053E+01	10	3.30754399299622	6.98591E+01	1.26584E-01	-1.37685E-03	1.26591E-01	-0.623183	0
4.48925E+01	10	3.30754399299622	7.08701E+01	1.26902E-01	-1.24872E-03	1.26908E-01	-0.563777	0
3.55406E+01	10	3.30754399299622	7.19177E+01	1.27205E-01	-1.27808E-03	1.27212E-01	-0.575654	0
2.81369E+01	10	3.30754399299622	7.31411E+01	1.26977E-01	-1.62627E-03	1.26987E-01	-0.733781	0
2.22754E+01	10	3.30754399299622	7.43470E+01	1.27341E-01	-1.35093E-03	1.27349E-01	-0.607811	0
1.76351E+01	10	3.30754399299622	7.56464E+01	1.27546E-01	-1.17451E-03	1.27551E-01	-0.527596	0
1.39614E+01	10	3.30754399299622	7.70886E+01	1.27686E-01	-1.10806E-03	1.27691E-01	-0.497197	0
1.10530E+01	10	3.30754399299622	7.86727E+01	1.27769E-01	-9.80949E-04	1.27773E-01	-0.439881	0
8.75043E+00	10	3.30754399299622	7.98761E+01	1.27397E-01	-1.00475E-03	1.27401E-01	-0.45187	0
6.92755E+00	10	3.30754399299622	8.11612E+01	1.27462E-01	-8.63682E-04	1.27465E-01	-0.38823	0
5.48442E+00	10	3.30754399299622	8.25734E+01	1.27599E-01	-8.30051E-04	1.27602E-01	-0.372712	0
4.34192E+00	10	3.30754399299622	8.41291E+01	1.27649E-01	-7.70415E-04	1.27652E-01	-0.345799	0
3.43742E+00	10	3.30754399299622	8.58893E+01	1.27707E-01	-7.61216E-04	1.27709E-01	-0.341516	0
2.72134E+00	10	3.30754399299622	8.78874E+01	1.27805E-01	-7.17992E-04	1.27807E-01	-0.321878	0
2.15444E+00	10	3.30754399299622	9.02001E+01	1.27879E-01	-6.93981E-04	1.27881E-01	-0.310933	0
1.70563E+00	10	3.30754399299622	9.28806E+01	1.27905E-01	-7.57810E-04	1.27908E-01	-0.33946	0
1.35031E+00	10	3.30754399299622	9.60509E+01	1.27984E-01	-7.68740E-04	1.27987E-01	-0.344144	0
1.06902E+00	10	3.30754399299622	9.98488E+01	1.28031E-01	-7.77444E-04	1.28034E-01	-0.347913	0
8.46323E-01	10	3.30754399299622	1.04440E+02	1.28141E-01	-8.24847E-04	1.28144E-01	-0.368809	0
6.70019E-01	10	3.30754399299622	1.09990E+02	1.28255E-01	-8.56758E-04	1.28258E-01	-0.382737	0
5.30442E-01	10	3.30754399299622	1.16801E+02	1.28326E-01	-9.43157E-04	1.28329E-01	-0.4211	0
4.19941E-01	10	3.30754399299622	1.25156E+02	1.28404E-01	-1.03747E-03	1.28408E-01	-0.462923	0
3.32460E-01	10	3.30754399299622	1.35510E+02	1.28503E-01	-1.12623E-03	1.28508E-01	-0.502142	0
2.63202E-01	10	3.30754399299622	1.44233E+02	1.28623E-01	-1.23652E-03	1.28629E-01	-0.550797	0
2.08373E-01	10	3.30754399299622	1.54888E+02	1.28662E-01	-1.33476E-03	1.28669E-01	-0.594374	0
1.64965E-01	10	3.30754399299622	1.68111E+02	1.28827E-01	-1.52478E-03	1.28836E-01	-0.678114	0
1.30600E-01	10	3.30754399299622	1.84592E+02	1.28880E-01	-1.68134E-03	1.28891E-01	-0.747426	0
1.03393E-01	10	3.30754399299622	2.05162E+02	1.28980E-01	-1.92142E-03	1.28995E-01	-0.853473	0
8.18547E-02	10	3.30754399299622	2.18383E+02	1.29191E-01	-2.23174E-03	1.29210E-01	-0.989673	0
6.48029E-02	10	3.30754399299622	2.34842E+02	1.29379E-01	-2.53567E-03	1.29404E-01	-1.12278	0
5.13033E-02	10	3.30754399299622	2.55388E+02	1.29572E-01	-3.03081E-03	1.29608E-01	-1.33995	0
4.06159E-02	10	3.30754399299622	2.81113E+02	1.29828E-01	-3.49395E-03	1.29875E-01	-1.54158	0
3.21548E-02	10	3.30754399299622	3.13395E+02	1.30154E-01	-4.21455E-03	1.30222E-01	-1.85466	0
2.54564E-02	10	3.30754399299622	3.53937E+02	1.30561E-01	-4.94769E-03	1.30654E-01	-2.17023	0
2.01534E-02	10	3.30754399299622	4.04914E+02	1.31009E-01	-5.87988E-03	1.31141E-01	-2.5698	0
1.59551E-02	10	3.30754399299622	4.69044E+02	1.31573E-01	-7.01906E-03	1.31760E-01	-3.05367	0
1.26313E-02	10	3.30754399299622	5.49820E+02	1.32393E-01	-8.34844E-03	1.32656E-01	-3.60819	0
1.00000E-02	10	3.30754399299622	6.51589E+02	1.33275E-01	-9.77784E-03	1.33633E-01	-4.19605	0
